time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normMag,normGyr,thetaGyrx,thetaGyry,thetaGyrz,vx,vy,vz,posx,posy,posz,a00,a01,a02,a10,a11,a12,a20,a21,a22
10.827,-0.2,0.46,-9.87,-0.81,-0.71,-1.01,-49.8,9.58,-42.75,9.904090064210846,66.32781392447666,89.33181939400735,-978.1399935669658,-345.7231507585818,-548.7958249639997,-39.67992922811073,6.378133375576049,-76.09525361751143,-205.55809135437798,21.07748028417515,-415.8543617324783,-0.9851200063632789,0.17161011057621534,-0.009409729583394755,0.17068710148781277,0.983291239248425,0.06327916089034366,0.020111848460610784,0.060731447910584505,-0.9979515042256218
10.841000000000001,-0.24,0.35,-9.57,-0.86,-0.67,-1.02,-49.8,9.58,-42.75,9.882737475011668,66.32781392447666,84.6020253004064,-978.7958764415079,-346.29806043873594,-549.6136542273175,-39.68275572580658,6.38463432027651,-76.23474127880175,-206.1188674970522,21.167619180624676,-416.92977702755434,-0.9853592878757381,0.17023271072210025,-0.0093753931770336,0.1693438566759859,0.9836177203734434,0.061796750508855997,0.01974163121733841,0.0593043368359884,-0.9980447202552211
10.852,-0.24,0.35,-9.57,-0.86,-0.67,-1.02,-49.8,9.58,-42.75,9.579404991960617,66.32781392447666,85.53973973271825,-979.4922459132438,-346.8405808411349,-550.4395808100741,-39.686147523041605,6.3895806912442525,-76.36998919354829,-206.67968358517257,21.25784995160029,-418.0071636303966,-0.9856581844397491,0.16854846795990816,-0.008328108747219912,0.16774703494375368,0.9839657496675753,0.0605997999064808,0.01840857719968566,0.058333673204198674,-0.9981274001128259
10.864,-0.19,0.17,-9.5,-0.92,-0.59,-1.02,-49.8,9.58,-42.75,9.579404991960617,66.32781392447666,85.53973973271825,-980.1886153849797,-347.3831012435339,-551.2655073928306,-39.68953932027663,6.394527062211995,-76.50523710829484,-207.24054760782826,21.348150627106616,-419.0864616228358,-0.9858512126462154,0.16745243931631115,-0.007554276338845369,0.16673046680810452,0.9842509132442078,0.058745988934519315,0.017272462532541943,0.0566552764088239,-0.9982443797453114
10.876,-0.19,0.17,-9.5,-0.92,-0.59,-1.02,-49.8,9.58,-42.75,9.503420436874293,66.32781392447666,85.65479503005798,-980.9335687733484,-347.86084309042246,-552.0914339755872,-39.69222449308769,6.39692958525347,-76.63949574884784,-207.80145956501931,21.438521207143662,-420.1676710048721,-0.9852518948693707,0.17100327119337558,-0.00604854507129675,0.17046270465294178,0.983982438677635,0.05216346131554297,0.014871784651433117,0.05036309775201536,-0.9986202423374476
10.891,-0.01,0.27,-10.0,-0.92,-0.53,-0.98,-49.8,9.58,-42.75,9.503420436874293,66.32781392447666,85.65479503005798,-981.6785221617171,-348.33858493731105,-552.9173605583437,-39.694909665898756,6.399332108294945,-76.77375438940084,-208.3624094703842,21.52892574080991,-421.25077779559916,-0.9846851667952291,0.17426359175546302,-0.005227129416541833,0.17384567919377822,0.9837013501858393,0.04592748053410602,0.013145421982800748,0.04431539496655834,-0.998931100551911
10.902000000000001,0.03,0.57,-10.63,-0.92,-0.56,-0.96,-49.8,9.58,-42.75,10.003649334118025,66.32781392447666,82.78595784865642,-982.4234755500858,-348.76774286756694,-553.7108978633452,-39.69505099078355,6.4031478801843456,-76.91507927419346,-208.92339732392287,21.619364228105365,-422.3357819950171,-0.9856475670047012,0.16878138709378043,-0.003423014521211257,0.1684049968491478,0.9844593918840728,0.04979420415550319,0.011774153640558697,0.04850308342714793,-0.998753633387187
10.914,0.03,0.57,-10.63,-0.92,-0.56,-0.96,-49.8,9.58,-42.75,10.64531352286066,66.32781392447666,82.66492423140812,-983.1684289384544,-349.2211927561392,-554.4882405294691,-39.694627016129175,6.411203398617525,-77.06530762672803,-209.48438717473385,21.709856641753085,-423.42278346674124,-0.9865688335202265,0.16334468895057372,0.0006703120019870263,0.1631463484672129,0.9851514409214656,0.053478102361383915,0.008075005161262727,0.05286918802100373,-0.9985687974544595
10.926,0.07,0.46,-10.28,-0.9,-0.67,-1.0,-49.8,9.58,-42.75,10.64531352286066,66.32781392447666,82.66492423140812,-983.9133823268231,-349.67464264471147,-555.265583195593,-39.6942030414748,6.419258917050705,-77.2155359792626,-210.04537103372792,21.800462899922255,-424.5119080389268,-0.987402820280369,0.15816222453789858,0.0045145577410025724,0.15816135797723843,0.9857740383865533,0.05687292928856361,0.004544815196388444,0.05687051936011732,-0.9983712178756663
10.941,-0.16,0.33,-9.65,-0.91,-0.72,-1.02,-47.95,8.88,-44.43,10.290524767960086,66.32781392447666,86.11347899162784,-984.6421410763143,-350.21716304711043,-556.075315139472,-39.69321376728125,6.425759861751166,-77.36081796082942,-210.60634890090506,21.89118300261288,-425.6031557115738,-0.9878429508328519,0.15528211450877533,0.007332762339488743,0.15544636180828145,0.9861859458392978,0.05721633359119249,0.0016532061010963554,0.05766060303823873,-0.9983348745620649
