time,ax,ay,az,gx,gy,gz,mx,my,mz
2240.00,9.53,0.01,-0.54,0.04,-0.95,-0.02,86.00,-27.00,-37.00
2252.00,9.53,0.01,-0.54,0.04,-0.95,-0.02,86.00,-27.00,-37.00
2263.00,9.40,0.19,-0.26,0.04,-0.98,-0.03,86.00,-27.00,-37.00
2274.00,9.40,0.19,-0.26,0.04,-0.98,-0.03,86.00,-27.00,-37.00
2287.00,9.40,0.08,-1.02,-0.01,-1.03,-0.04,86.00,-27.00,-37.00
2298.00,10.39,-0.51,-5.95,0.04,-0.82,0.07,86.00,-27.00,-37.00
2310.00,10.39,-0.51,-5.95,0.04,-0.82,0.07,86.00,-27.00,-37.00
2322.00,9.15,0.34,-4.29,0.05,-0.46,0.02,86.00,-27.00,-37.00
2335.00,9.15,0.34,-4.29,0.05,-0.46,0.02,86.00,-27.00,-37.00
2347.00,8.97,-0.05,-3.63,0.03,0.06,-0.00,81.00,-30.00,-46.00
2359.00,9.37,-0.11,-1.31,0.04,0.37,-0.04,81.00,-30.00,-46.00
2371.00,9.37,-0.11,-1.31,0.04,0.37,-0.04,81.00,-30.00,-46.00
2384.00,11.53,0.22,2.19,0.00,0.41,-0.06,81.00,-30.00,-46.00
2395.00,11.53,0.22,2.19,0.00,0.41,-0.06,81.00,-30.00,-46.00
2407.00,9.81,0.99,0.94,-0.06,0.16,-0.02,81.00,-30.00,-46.00
2418.00,9.40,-0.87,-0.45,-0.00,0.06,0.00,81.00,-30.00,-46.00
2432.00,9.40,-0.87,-0.45,-0.00,0.06,0.00,81.00,-30.00,-46.00
2443.00,9.33,0.61,-0.23,0.03,-0.09,0.00,81.00,-30.00,-46.00
2455.00,9.33,0.61,-0.23,0.03,-0.09,0.00,81.00,-30.00,-46.00
2467.00,9.22,-0.23,-3.59,0.03,-0.14,0.01,81.00,-30.00,-46.00
2481.00,9.79,0.08,-1.14,0.02,0.09,-0.00,79.00,-29.00,-46.00
2492.00,9.79,0.08,-1.14,0.02,0.09,-0.00,79.00,-29.00,-46.00
2504.00,10.10,0.35,-2.80,-0.03,0.28,-0.00,79.00,-29.00,-46.00
2516.00,10.18,-0.43,-3.00,-0.02,0.55,0.01,79.00,-29.00,-46.00
2529.00,10.18,-0.43,-3.00,-0.02,0.55,0.01,79.00,-29.00,-46.00
2540.00,10.05,0.33,-2.35,0.01,0.85,0.03,79.00,-29.00,-46.00
2551.00,10.05,0.33,-2.35,0.01,0.85,0.03,79.00,-29.00,-46.00
2563.00,9.92,0.12,-1.92,-0.01,1.14,0.04,79.00,-29.00,-46.00
2574.00,9.92,0.12,-1.92,-0.01,1.14,0.04,79.00,-29.00,-46.00
2588.00,10.16,0.02,-2.50,-0.04,1.41,0.03,79.00,-29.00,-46.00
2600.00,10.02,-0.02,-2.52,-0.02,1.75,0.06,88.00,-30.00,-34.00
2612.00,10.02,-0.02,-2.52,-0.02,1.75,0.06,88.00,-30.00,-34.00
2624.00,9.79,0.20,-2.22,-0.00,2.14,0.08,88.00,-30.00,-34.00
2637.00,9.42,0.11,-1.56,-0.04,2.56,0.08,88.00,-30.00,-34.00
2649.00,9.42,0.11,-1.56,-0.04,2.56,0.08,88.00,-30.00,-34.00
2661.00,9.61,-0.12,0.11,-0.06,2.95,0.08,88.00,-30.00,-34.00
2672.00,9.61,-0.12,0.11,-0.06,2.95,0.08,88.00,-30.00,-34.00
2685.00,8.06,0.01,2.78,-0.03,3.16,0.05,88.00,-30.00,-34.00
2697.00,7.76,0.17,2.78,-0.05,3.16,0.09,88.00,-30.00,-34.00
2709.00,7.76,0.17,2.78,-0.05,3.16,0.09,88.00,-30.00,-34.00
2721.00,7.93,0.13,3.68,-0.07,3.03,0.09,93.00,-29.00,-2.00
2734.00,7.93,0.13,3.68,-0.07,3.03,0.09,93.00,-29.00,-2.00
2746.00,7.77,0.06,3.78,-0.05,2.94,0.10,93.00,-29.00,-2.00
2757.00,9.30,-1.05,-0.23,-0.07,3.18,0.08,93.00,-29.00,-2.00
2769.00,9.30,-1.05,-0.23,-0.07,3.18,0.08,93.00,-29.00,-2.00
2782.00,7.82,-0.24,0.49,-0.18,3.82,0.08,93.00,-29.00,-2.00
2794.00,7.82,-0.24,0.49,-0.18,3.82,0.08,93.00,-29.00,-2.00
2806.00,6.73,0.78,3.51,-0.02,4.20,0.18,93.00,-29.00,-2.00
2817.00,5.14,0.41,4.76,0.01,4.51,0.20,93.00,-29.00,-2.00
2829.00,5.14,0.41,4.76,0.01,4.51,0.20,93.00,-29.00,-2.00
2841.00,5.03,0.26,3.60,-0.10,4.78,0.14,86.00,-22.00,38.00
2853.00,5.03,0.26,3.60,-0.10,4.78,0.14,86.00,-22.00,38.00
2865.00,4.37,0.44,2.14,-0.14,5.22,0.14,86.00,-22.00,38.00
2877.00,2.68,0.45,2.06,-0.07,5.87,0.21,86.00,-22.00,38.00
2891.00,2.68,0.45,2.06,-0.07,5.87,0.21,86.00,-22.00,38.00
2903.00,0.75,0.39,2.04,-0.05,6.56,0.25,86.00,-22.00,38.00
2914.00,0.75,0.39,2.04,-0.05,6.56,0.25,86.00,-22.00,38.00
2926.00,-3.63,6.00,9.06,-0.20,6.91,0.28,86.00,-22.00,38.00
2930.00,-3.63,6.00,9.06,-0.20,6.91,0.28,86.00,-22.00,38.00
3007.00,-1.93,1.93,13.51,-1.31,-0.06,0.12,47.00,-20.00,70.00
3085.00,-1.20,-1.03,8.87,-1.95,0.68,-0.12,47.00,-20.00,70.00
3162.00,0.03,-2.84,3.64,-1.18,0.21,-0.47,47.00,-33.00,61.00
3240.00,-0.11,-1.77,3.58,0.09,0.20,-0.68,49.00,-43.00,52.00
3329.00,-0.19,0.32,7.78,1.23,-0.02,-0.97,49.00,-43.00,52.00
3340.00,-0.26,0.60,9.32,1.35,0.01,-1.06,49.00,-43.00,52.00
3352.00,-0.26,0.60,9.32,1.35,0.01,-1.06,49.00,-43.00,52.00
3364.00,-0.64,1.27,10.04,1.38,0.01,-1.15,54.00,-29.00,59.00
3378.00,-0.92,1.53,10.76,1.35,0.08,-1.26,54.00,-29.00,59.00
3390.00,-0.92,1.53,10.76,1.35,0.08,-1.26,54.00,-29.00,59.00
3401.00,-1.21,2.11,10.81,1.29,0.18,-1.40,54.00,-29.00,59.00
3413.00,-1.21,2.11,10.81,1.29,0.18,-1.40,54.00,-29.00,59.00
3426.00,-2.22,2.73,10.42,1.24,0.31,-1.57,54.00,-29.00,59.00
3437.00,-2.72,3.62,9.13,1.23,0.32,-1.80,54.00,-29.00,59.00
3449.00,-2.72,3.62,9.13,1.23,0.32,-1.80,54.00,-29.00,59.00
3461.00,-2.39,5.11,6.90,1.29,0.30,-2.06,54.00,-29.00,59.00
3474.00,-2.39,5.11,6.90,1.29,0.30,-2.06,54.00,-29.00,59.00
3486.00,20.72,4.51,17.00,1.34,0.54,-2.19,60.00,-9.00,63.00
3498.00,28.68,7.34,37.19,0.74,2.18,-1.39,60.00,-9.00,63.00
3510.00,28.68,7.34,37.19,0.74,2.18,-1.39,60.00,-9.00,63.00
3524.00,4.43,5.29,5.47,-0.26,-0.23,-0.51,60.00,-9.00,63.00
3535.00,4.43,5.29,5.47,-0.26,-0.23,-0.51,60.00,-9.00,63.00
3547.00,1.40,3.24,-2.48,-0.18,0.10,-0.22,60.00,-9.00,63.00
3559.00,5.07,1.64,6.45,0.33,1.01,-0.14,60.00,-9.00,63.00
3570.00,5.07,1.64,6.45,0.33,1.01,-0.14,60.00,-9.00,63.00
3583.00,1.10,-2.14,17.50,0.22,0.90,0.08,60.00,-9.00,63.00
3595.00,1.10,-2.14,17.50,0.22,0.90,0.08,60.00,-9.00,63.00
3606.00,-0.28,-0.60,1.76,0.06,-0.13,0.01,56.00,-1.00,73.00
