time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr
10.602,1.08,-3.98,11.56,0.01,0.14,0.04,-10.0,58.0,98.0,6.772916653850098,10.580344821195597
10.613,1.12,-0.82,4.57,0.04,0.38,0.04,-8.0,60.0,98.0,12.273565089247704,8.36204372478703
10.625,1.12,-0.82,4.57,0.04,0.38,0.04,-8.0,60.0,98.0,4.776159545073845,22.012319670169553
10.638,0.39,0.45,6.62,0.03,0.38,0.04,-8.0,60.0,98.0,4.776159545073845,22.012319670169553
10.65,0.39,0.45,6.62,0.03,0.38,0.04,-8.0,60.0,98.0,6.646728518602216,21.960060401026343
10.661,1.12,2.74,16.84,-0.04,0.13,0.04,-8.0,60.0,98.0,6.646728518602216,21.960060401026343
10.673,-0.86,1.7,12.67,0.01,-0.15,0.04,-8.0,60.0,98.0,17.09817534124621,8.123078704237455
10.687,-0.86,1.7,12.67,0.01,-0.15,0.04,-8.0,60.0,98.0,12.81243536569063,8.91313152995535
10.699,-1.19,1.78,11.3,0.03,-0.27,0.04,-8.0,60.0,98.0,12.81243536569063,8.91313152995535
10.711,-1.19,1.78,11.3,0.03,-0.27,0.04,-8.0,60.0,98.0,11.50106516806161,15.732882723483497
10.722,3.19,1.92,14.32,0.02,-0.2,0.04,-8.0,60.0,98.0,11.50106516806161,15.732882723483497
