time,ax,ay,az,gx,gy,gz,mx,my,mz
1552.00,-0.06,-0.34,9.85,-0.00,0.00,-0.00,-44.00,52.00,87.00
1564.00,-0.06,-0.35,9.84,-0.00,0.00,-0.00,-46.00,51.00,87.00
1575.00,-0.05,-0.35,9.86,-0.00,0.00,-0.00,-46.00,51.00,87.00
1587.00,-0.05,-0.35,9.86,-0.00,0.00,-0.00,-46.00,51.00,87.00
1600.00,-0.05,-0.34,9.84,-0.00,0.00,-0.00,-46.00,51.00,87.00
1612.00,-0.05,-0.34,9.84,-0.00,0.00,-0.00,-46.00,51.00,87.00
1624.00,-0.05,-0.33,9.84,0.00,0.00,-0.00,-46.00,51.00,87.00
1635.00,-0.04,-0.35,9.85,-0.00,0.00,-0.00,-46.00,51.00,87.00
1648.00,-0.04,-0.35,9.85,-0.00,0.00,-0.00,-46.00,51.00,87.00
1659.00,-0.05,-0.34,9.85,-0.00,0.00,-0.00,-46.00,51.00,87.00
1671.00,-0.05,-0.34,9.85,-0.00,0.00,-0.00,-46.00,51.00,87.00
1682.00,-0.04,-0.34,9.82,-0.00,0.00,-0.00,-44.00,51.00,90.00
1696.00,-0.04,-0.34,9.84,-0.00,0.00,-0.00,-44.00,51.00,90.00
1708.00,-0.04,-0.34,9.84,-0.00,0.00,-0.00,-44.00,51.00,90.00
1719.00,-0.06,-0.34,9.86,-0.00,0.00,-0.00,-44.00,51.00,90.00
1731.00,-0.06,-0.34,9.86,-0.00,0.00,-0.00,-44.00,51.00,90.00
1745.00,-0.06,-0.35,9.86,-0.00,0.00,-0.00,-44.00,51.00,90.00
1757.00,-0.05,-0.34,9.86,-0.00,0.00,-0.00,-44.00,51.00,90.00
1768.00,-0.05,-0.34,9.86,-0.00,0.00,-0.00,-44.00,51.00,90.00
1780.00,-0.03,-0.34,9.86,-0.00,0.00,-0.01,-44.00,51.00,90.00
1792.00,-0.03,-0.34,9.86,-0.00,0.00,-0.01,-44.00,51.00,90.00
1805.00,-0.04,-0.34,9.83,-0.00,0.00,-0.00,-44.00,51.00,90.00
1817.00,-0.05,-0.35,9.85,-0.00,0.00,-0.01,-44.00,51.00,85.00
1829.00,-0.05,-0.35,9.85,-0.00,0.00,-0.01,-44.00,51.00,85.00
1840.00,-0.03,-0.32,9.84,-0.00,0.00,-0.00,-44.00,51.00,85.00
1853.00,-0.03,-0.32,9.84,-0.00,0.00,-0.00,-44.00,51.00,85.00
1865.00,-0.04,-0.34,9.83,-0.00,0.00,-0.00,-44.00,51.00,85.00
1876.00,-0.05,-0.35,9.83,-0.00,0.00,-0.00,-44.00,51.00,85.00
1888.00,-0.05,-0.35,9.83,-0.00,0.00,-0.00,-44.00,51.00,85.00
1901.00,-0.04,-0.34,9.84,-0.00,0.00,-0.01,-44.00,51.00,85.00
1912.00,-0.04,-0.34,9.84,-0.00,0.00,-0.01,-44.00,51.00,85.00
1924.00,-0.04,-0.35,9.83,-0.00,0.00,-0.00,-44.00,51.00,85.00
1936.00,-0.07,-0.34,9.82,-0.00,0.00,-0.00,-42.00,51.00,87.00
1949.00,-0.07,-0.34,9.82,-0.00,0.00,-0.00,-42.00,51.00,87.00
1961.00,-0.05,-0.34,9.86,-0.00,0.00,-0.00,-42.00,51.00,87.00
1973.00,-0.05,-0.34,9.86,-0.00,0.00,-0.00,-42.00,51.00,87.00
1985.00,-0.05,-0.34,9.85,-0.00,0.00,-0.00,-42.00,51.00,87.00
1998.00,-0.05,-0.34,9.84,-0.00,0.00,-0.00,-42.00,51.00,87.00
2009.00,-0.05,-0.34,9.84,-0.00,0.00,-0.00,-42.00,51.00,87.00
2020.00,-0.05,-0.34,9.87,-0.00,0.00,-0.00,-42.00,51.00,87.00
2032.00,-0.05,-0.34,9.87,-0.00,0.00,-0.00,-42.00,51.00,87.00
2045.00,-0.04,-0.34,9.83,-0.00,0.00,-0.00,-42.00,51.00,87.00
2057.00,-0.05,-0.33,9.84,-0.00,0.00,-0.00,-44.00,52.00,93.00
2068.00,-0.05,-0.33,9.84,-0.00,0.00,-0.00,-44.00,52.00,93.00
2079.00,-0.04,-0.35,9.84,0.00,0.00,-0.00,-44.00,52.00,93.00
2093.00,-0.04,-0.35,9.84,0.00,0.00,-0.00,-44.00,52.00,93.00
2105.00,-0.05,-0.35,9.86,0.00,0.00,-0.00,-44.00,52.00,93.00
2116.00,-0.05,-0.34,9.85,-0.00,0.00,-0.00,-44.00,52.00,93.00
2128.00,-0.05,-0.34,9.85,-0.00,0.00,-0.00,-44.00,52.00,93.00
2140.00,-0.04,-0.34,9.84,-0.00,0.00,-0.00,-44.00,52.00,93.00
2153.00,-0.04,-0.34,9.84,-0.00,0.00,-0.00,-44.00,52.00,93.00
2165.00,-0.04,-0.34,9.85,-0.00,0.00,-0.00,-44.00,52.00,93.00
2177.00,-0.05,-0.34,9.83,-0.00,0.00,-0.01,-42.00,51.00,87.00
2188.00,-0.05,-0.34,9.83,-0.00,0.00,-0.01,-42.00,51.00,87.00
2201.00,-0.05,-0.34,9.84,-0.00,0.00,-0.00,-42.00,51.00,87.00
2213.00,-0.05,-0.34,9.84,-0.00,0.00,-0.00,-42.00,51.00,87.00
2225.00,-0.06,-0.34,9.84,0.00,0.00,-0.00,-42.00,51.00,87.00
2237.00,-0.05,-0.35,9.86,-0.00,0.00,-0.00,-42.00,51.00,87.00
2249.00,-0.05,-0.35,9.86,-0.00,0.00,-0.00,-42.00,51.00,87.00
2261.00,-0.04,-0.34,9.87,0.00,0.00,-0.00,-42.00,51.00,87.00
2273.00,-0.04,-0.34,9.87,0.00,0.00,-0.00,-42.00,51.00,87.00
2285.00,-0.05,-0.31,9.82,-0.00,0.00,-0.00,-42.00,51.00,87.00
2298.00,-0.04,-0.33,9.85,-0.00,0.00,-0.00,-42.00,51.00,87.00
2309.00,-0.04,-0.33,9.85,-0.00,0.00,-0.00,-42.00,51.00,87.00
2321.00,-0.04,-0.34,9.83,-0.00,0.00,-0.00,-42.00,51.00,87.00
2332.00,-0.04,-0.34,9.83,-0.00,0.00,-0.00,-42.00,51.00,87.00
2345.00,-0.03,-0.33,9.83,-0.00,0.00,-0.00,-42.00,51.00,87.00
2358.00,-0.05,-0.34,9.85,0.00,0.00,-0.00,-42.00,51.00,87.00
2369.00,-0.05,-0.34,9.85,0.00,0.00,-0.00,-42.00,51.00,87.00
