time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr
1.12,0.64,5.23,5.59,-1.45,0.77,-3.03,-2.0,40.0,98.0,7.68183571810801,197.45276157766057
1.199,0.31,3.52,5.85,-1.3,-0.36,-2.63,-2.0,40.0,98.0,6.834398290998264,169.3524067643492
1.288,0.24,1.87,6.71,-1.02,-0.27,-2.2,-6.0,25.0,98.0,6.969835005220712,139.79817968602066
1.299,0.54,1.58,6.86,-0.94,-0.42,-2.12,-6.0,25.0,98.0,7.060283280435708,135.0334017586213
1.311,0.83,1.26,6.78,-0.86,-0.56,-2.02,-6.0,25.0,98.0,6.945854878990779,129.81762083176648
1.322,0.83,1.26,6.78,-0.86,-0.56,-2.02,-6.0,25.0,98.0,6.945854878990779,129.81762083176648
1.333,0.85,0.98,6.83,-0.78,-0.57,-1.91,3.0,13.0,98.0,6.952107594104107,122.63706214657869
1.346,0.85,0.98,6.83,-0.78,-0.57,-1.91,3.0,13.0,98.0,6.952107594104107,122.63706214657869
1.358,1.22,0.81,6.91,-0.7,-0.48,-1.8,3.0,13.0,98.0,7.063469402496199,114.0229199265942
1.37,1.22,0.81,6.91,-0.7,-0.48,-1.8,3.0,13.0,98.0,7.063469402496199,114.0229199265942
1.382,1.36,0.64,6.84,-0.63,-0.37,-1.68,3.0,13.0,98.0,7.003199268905605,104.96549276743006
1.395,1.04,0.34,7.09,-0.57,-0.31,-1.56,3.0,13.0,98.0,7.173931976259602,96.80443691661826
1.406,1.04,0.34,7.09,-0.57,-0.31,-1.56,3.0,13.0,98.0,7.173931976259602,96.80443691661826
1.417,0.65,0.21,7.55,-0.53,-0.43,-1.46,3.0,13.0,98.0,7.580837684583413,92.34046357648691
1.429,0.65,0.21,7.55,-0.53,-0.43,-1.46,3.0,13.0,98.0,7.580837684583413,92.34046357648691
1.442,0.83,0.2,7.72,-0.52,-0.68,-1.37,3.0,13.0,98.0,7.767065082770969,92.55884469690429
1.454,1.13,0.09,7.85,-0.53,-0.82,-1.26,3.0,13.0,98.0,7.931424840468451,91.33062276555899
