time,ax,ay,az,gx,gy,gz,mx,my,mz
10342.00,0.12,1.12,-10.13,0.00,-0.00,0.00,-11.02,16.93,-53.56
10394.00,0.11,1.11,-10.15,0.00,-0.00,-0.00,-12.74,15.55,-54.56
10445.00,0.12,1.11,-10.11,0.00,0.00,0.00,-12.74,15.55,-54.56
10497.00,0.11,1.10,-10.14,-0.00,-0.00,0.00,-12.74,15.55,-54.56
10550.00,0.10,1.09,-10.14,0.00,-0.00,0.00,-13.26,15.38,-54.06
10601.00,0.10,1.11,-10.11,0.00,-0.00,0.00,-13.26,15.38,-54.06
10652.00,0.12,1.10,-10.15,-0.00,-0.00,-0.00,-12.23,15.03,-55.72
10705.00,0.11,1.11,-10.14,0.00,-0.00,0.00,-12.23,15.03,-55.72
10756.00,0.10,1.11,-10.11,-0.00,-0.00,0.00,-12.23,15.03,-55.72
10808.00,0.11,1.12,-10.11,0.00,-0.00,0.00,-10.68,15.20,-55.22
10861.00,0.10,1.10,-10.11,-0.00,-0.00,0.00,-10.68,15.20,-55.22
10911.00,0.11,1.09,-10.15,0.00,0.00,-0.00,-10.85,15.03,-55.06
10963.00,0.11,1.11,-10.14,0.00,-0.00,0.00,-10.85,15.03,-55.06
