time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normMag,normGyr,thetaGyrx,thetaGyry,thetaGyrz,vx,vy,vz,posx,posy,posz,ax_normalized,ay_normalized,az_normalized,gx_normalized,gy_normalized,gz_normalized,ax_normalized_1,ay_normalized_1,az_normalized_1,gx_normalized_1,gy_normalized_1,gz_normalized_1,ax_filter,ay_filter,az_filter,gx_filter,gy_filter,gz_filter
5.633,0.81,5.88,8.51,5.156620156177409,-18.90760723931717,6.875493541569878,84.0,48.0,52.0,10.375480711754998,109.83624174196784,20.769226138485354,0.34965116728496426,0.34965116728496437,3.6538546981278737,-0.03325897435897436,0.628869230769231,3.218797435897436,-0.009270753287310985,0.0903380558842867,0.5184452892833663,0.045217418608309363,0.3282449647121716,0.4750620152552008,0.0005798875419857905,-0.0021262543206145654,0.0007731833893143875,0.05890909090909091,0.2768361581920904,0.23068582271618324,0.010262257696693273,-0.0633397312859885,0.042105263157894736,-0.0615,2.1420000000000003,9.7065,1.0026761414789402,-1.2891550390443516,10.599719209920229
5.644,3.69,10.91,8.82,13.178029288008934,4.010704565915763,10.886198107485642,84.0,48.0,52.0,14.50643305571704,109.83624174196784,17.55720696084952,0.42832267992408113,0.061188954274869034,3.7587500483133627,-0.020901282051282048,0.7185769230769233,3.3486294871794873,-0.009778165844838928,0.09993234286653523,0.567552583497699,0.20599046254896486,0.6090395518724138,0.49236744706825747,0.0014819348295192426,0.00045102364376672607,0.0012242070330811135,0.26836363636363636,0.5136534839924671,0.23908918406072108,0.026225769669327253,0.01343570057581574,0.06666666666666667,0.1630000000000001,2.5355,9.5045,1.5469860468532233,-1.5756339366097627,10.34188820211136
5.648,3.69,10.91,8.82,13.178029288008934,4.010704565915763,10.886198107485642,84.0,48.0,52.0,14.50643305571704,109.83624174196784,17.55720696084952,0.6293721011129354,0.12237790854973774,3.9248343527737206,0.035394871794871816,0.8850243589743593,3.483191025641026,-0.010097044378698232,0.11089524720578572,0.6186406487508219,0.20599046254896486,0.6090395518724138,0.49236744706825747,0.0014819348295192426,0.00045102364376672607,0.0012242070330811135,0.26836363636363636,0.5136534839924671,0.23908918406072108,0.026225769669327253,0.01343570057581574,0.06666666666666667,0.2585,3.0055000000000005,9.369499999999999,2.23453540101021,-1.5183381570966812,10.170000863572113
5.724,0.29,-21.24,13.14,61.87944187412891,4.583662361046586,-38.96113006889598,90.0,48.0,52.0,24.977615979112176,109.83624174196784,73.26694304759278,0.8304215223017897,0.18356686282460644,4.090918657234078,0.09169102564102569,1.0514717948717953,3.6177525641025645,-0.009557045693622623,0.12439754191321506,0.6717816400394478,0.01618895234124656,-1.1857011990623343,0.7335270129792407,0.006958650503829488,0.0005154555928762583,-0.004381372539448196,0.02109090909090909,-1.0,0.35619409053944157,0.12314709236031929,0.015355086372360846,-0.2385964912280702,0.1840000000000001,1.8680000000000003,9.450499999999998,5.357155384473199,-1.4323944878270594,7.505747116213783
5.803,-2.54,19.4,4.69,502.4839863297319,-100.26761414789407,2.864788975654116,75.0,100.0,60.0,20.119833498317025,114.49017425089367,512.398241586175,1.7744796739711926,0.2534970962815992,3.496511672849639,0.09611538461538466,0.7274256410256414,3.8182217948717954,-0.008158169789612103,0.14043922698882322,0.7269755573635768,-0.14179289291988367,1.0829850876558043,0.26181443613947025,0.05650681936905981,-0.01127559109416815,0.00032215974554766145,-0.18472727272727274,0.9133709981167608,0.127134724857685,1.0,-0.33589251439539347,0.017543859649122806,-0.02300000000000002,2.829,9.0705,30.538650480472864,-6.818197762056795,6.93278932108296
5.879,0.09,18.3,-7.39,119.17522138721124,55.57690612768985,-6.875493541569878,75.0,100.0,60.0,19.73601276854066,138.6542462386205,131.67687078168674,9.440581516694028,-1.2762267605901183,3.5402180687602596,0.0573641025641026,1.0234000000000005,3.8897743589743596,-0.006691794049967131,0.15153713099934263,0.785227915516108,0.0050241576231454844,1.0215787167062484,-0.41253916483383474,0.013401845414782716,0.006249899063624631,-0.0007731833893143875,0.006545454545454545,0.8615819209039549,-0.20032529140688532,0.23717217787913342,0.18618042226487524,-0.042105263157894736,-0.09850000000000003,3.7350000000000008,8.0865,36.554707329346506,-4.411775022507338,5.872817400090937
5.969,-8.5,4.87,-11.33,-157.5633936609764,260.12283898939376,-20.05352282957881,75.0,100.0,28.0,14.977843636518577,138.6542462386205,304.782312747545,11.258767586575841,-0.4283226799240806,3.4353227185747706,0.05873717948717952,1.3025923076923083,3.7770294871794876,-0.005816623767258386,0.1671505412557529,0.8445719089414861,-0.47450377551929573,0.2718627513857612,-0.632485620780426,-0.01771878600512138,0.02925210489572766,-0.00225511821883363,-0.6181818181818182,0.22928436911487762,-0.30712930333423694,-0.3135689851767389,0.8714011516314779,-0.12280701754385964,-0.2885,3.9525000000000006,7.215000000000001,28.819777095080394,8.050057021588065,4.239887683968092
5.981,-2.11,0.0,-1.59,-177.04395869542435,91.67324722093171,-40.680003454288446,75.0,100.0,28.0,2.6420068130116547,128.09761902549164,203.47827954751855,8.854915811491713,3.540218068760261,3.1293779472004273,-0.0709423076923077,1.3768910256410263,3.6041743589743596,-0.00492050525969757,0.18702342389875096,0.9021958203484552,-0.11778858427596635,0.0,-0.08876011800890356,-0.019909472274845477,0.010309111857525166,-0.0045746683867767925,-0.15345454545454545,0.0,-0.04310111141230686,-0.3523375142531357,0.3071017274472169,-0.24912280701754383,-0.15899999999999997,3.9265000000000008,6.830500000000001,20.110818609091893,12.089409477260379,1.5756339366097643
5.993,-2.11,0.0,-1.59,-177.04395869542435,91.67324722093171,-40.680003454288446,75.0,100.0,28.0,2.6420068130116547,128.09761902549164,203.47827954751855,6.153860544215366,4.938822737900117,2.508747125269616,-0.10313333333333334,1.3768910256410263,3.579916666666667,-0.006002830210387906,0.20802983826429997,0.9571825830046026,-0.11778858427596635,0.0,-0.08876011800890356,-0.019909472274845477,0.010309111857525166,-0.0045746683867767925,-0.15345454545454545,0.0,-0.04310111141230686,-0.3523375142531357,0.3071017274472169,-0.24912280701754383,-0.40199999999999986,3.8925000000000005,6.3195,11.487803792373004,15.813635145610728,-1.0313240312354814
6.005,-0.26,0.94,-0.49,-203.40001727144224,7.448451336700702,-47.55549699585833,75.0,100.0,28.0,1.0914669028422255,128.09761902549164,209.0181134444125,3.4528052769390194,6.337427407039973,1.8881163033388049,-0.135324358974359,1.3768910256410263,3.5556589743589746,-0.007576274654832351,0.22903625262984897,1.0117992603550299,-0.014514233133531399,0.052474535175075054,-0.027353747059347636,-0.02287334193388396,0.0008376153384239197,-0.00534785177609118,-0.01890909090909091,0.04425612052730697,-0.013282732447817837,-0.4047890535917902,0.024952015355086374,-0.29122807017543856,-0.31149999999999994,3.7090000000000005,6.267,1.632929716122847,15.0974379016972,-3.982056676159219
